foodName,display_name,food_category,portion_unit_name,portion_gram_weight,source_count,Energy,Energy,Energy,Energy,Carbohydrate,"Sugars, Total",Fiber,Total Sugars,Fiber (AOAC 2011.25),Total fat,Cholesterol,"Fatty acids, total saturated",DHA,EPA,ALA,Protein,"Vitamin A, RAE",Vitamin E,Vitamin D (D2 + D3),Vitamin E,Vitamin C,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,Choline,Vitamin K2 MK-4,Vitamin K1,Vitamin E,Vitamin A,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Iodine,Manganese,Molybdenum,Selenium
mung_bean,Mung Bean,Other,,,1,156.0,156.0,156.0,156.0,17.8,,7.1,1.86,,6.86,0.0,0.977,0.0,0.0,,6.52,1.0,1.38,0.0,1.38,0.9,0.145,0.054,0.509,,0.059,140.0,0.0,27.3,,9.0,1.38,,25.0,1.31,45.0,92.0,247.0,218.0,0.78,0.145,,,,2.3
mung_bean_jelly,Mung Bean Jelly,Other,,,1,156.0,156.0,156.0,156.0,17.8,,7.1,1.86,,6.86,0.0,0.977,0.0,0.0,,6.52,1.0,1.38,0.0,1.38,0.9,0.145,0.054,0.509,,0.059,140.0,0.0,27.3,,9.0,1.38,,25.0,1.31,45.0,92.0,247.0,218.0,0.78,0.145,,,,2.3
mung_bean_paste,Mung Bean Paste,Other,,,1,226.0,226.0,226.0,226.0,49.98,,5.3,33.92,,0.47,0.0,0.052,0.0,0.0,,6.22,0.0,0.02,0.0,0.02,0.9,0.115,0.048,0.415,,0.086,93.0,0.0,21.9,,6.0,0.02,,21.0,2.13,32.0,102.0,290.0,124.0,0.77,0.176,,,,1.1
mung_bean_starch,Mung Bean Starch,Other,,,1,156.0,156.0,156.0,156.0,17.8,,7.1,1.86,,6.86,0.0,0.977,0.0,0.0,,6.52,1.0,1.38,0.0,1.38,0.9,0.145,0.054,0.509,,0.059,140.0,0.0,27.3,,9.0,1.38,,25.0,1.31,45.0,92.0,247.0,218.0,0.78,0.145,,,,2.3
muscovado_sugar,Muscovado Sugar,Other,,,1,375.0,375.0,375.0,375.0,100.0,,0.0,100.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,,,,,,
mushroom,Mushroom,Vegetables & Herbs,,,5,33.4200355,33.4200355,33.4200355,33.4200355,7.1188875,,3.3065,,,0.26138,,,,,,2.4240625,,,0.5167,,,0.0318,0.2213999999999999,5.223000000000001,,0.1019159999999999,49.59,,,,,,,0.2397599999999999,0.4506200000000001,12.08,78.62800000000001,286.3,1.24812,0.62822,0.1192199999999999,,0.107488,,1.2544
mushroom_soy_sauce,Mushroom Soy Sauce,Other,,,1,53.0,53.0,53.0,53.0,4.93,,0.8,0.4,,0.57,0.0,0.073,0.0,0.0,,8.14,0.0,0.0,0.0,0.0,0.0,0.033,0.165,2.196,,0.148,14.0,0.0,18.3,,0.0,0.0,,33.0,1.45,74.0,166.0,435.0,5493.0,0.87,0.043,,,,0.5
mushroom_stock,Mushroom Stock,Other,,,2,4.0,4.0,4.0,4.0,0.42,,0.0,,,0.0,0.0,0.0,,,,0.42,,,,,,,,,,,,,,,,,,4.0,,,,8.0,196.0,,,,,,
mussel,Mussel,Other,,,2,114.0,114.0,114.0,114.0,4.385,,0.0,0.35,,2.97,33.0,0.7190000000000001,0.32,0.238,,16.93,58.0,0.7,0.0,0.7,6.55,0.172,0.244,3.3150000000000004,,0.057,40.0,13.395,82.3,,0.1,0.7,,103.0,7.955,41.0,238.5,402.0,457.5,1.81,0.1185,,4.0,,66.35
mustard,Mustard,Other,,,1,69.0,69.0,69.0,69.0,5.3,,4.3,1.42,,3.38,0.0,0.252,0.0,0.0,,4.25,4.0,0.35,0.0,0.35,0.4,0.189,0.066,0.561,,0.069,7.0,0.0,22.4,,1.5,0.35,,63.0,1.59,48.0,108.0,150.0,1100.0,0.64,0.074,,,,34.0
mustard_green,Mustard Green,Other,,,4,26.0,26.0,26.0,26.0,4.455,,2.4499999999999997,1.7175,,0.42,0.0,0.005,0.0,0.0,,2.275,151.0,2.01,0.0,2.01,40.475,0.08,0.11,0.8,0.21,0.18,12.0,0.0,0.5,,257.5,2.01,763.0,102.0,1.355,32.0,58.0,250.25,234.75,0.25,0.165,,,,0.9
mustard_oil,Mustard Oil,Oils & Fats,,,5,861.8,861.8,861.8,861.8,0.0,,0.0,,,98.666,0.0,11.1412,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
mustard_root,Mustard Root,Other,,,1,69.0,69.0,69.0,69.0,5.3,,4.3,1.42,,3.38,0.0,0.252,0.0,0.0,,4.25,4.0,0.35,0.0,0.35,0.4,0.189,0.066,0.561,,0.069,7.0,0.0,22.4,,1.5,0.35,,63.0,1.59,48.0,108.0,150.0,1100.0,0.64,0.074,,,,34.0
mustard_seed,Mustard Seed,Other,,,1,69.0,69.0,69.0,69.0,5.3,,4.3,1.42,,3.38,0.0,0.252,0.0,0.0,,4.25,4.0,0.35,0.0,0.35,0.4,0.189,0.066,0.561,,0.069,7.0,0.0,22.4,,1.5,0.35,,63.0,1.59,48.0,108.0,150.0,1100.0,0.64,0.074,,,,34.0
mutton,Mutton,Other,,,1,219.0,219.0,219.0,219.0,1.58,,0.0,0.09,,15.37,69.0,6.341,0.0,0.0,,17.29,0.0,0.13,0.1,0.13,0.0,0.077,0.19,4.724,,0.098,13.0,1.78,66.4,,3.4,0.13,,15.0,1.34,17.0,137.0,228.0,359.0,3.13,0.089,,,,18.5
myoga,Myoga,Other,,,1,56.0,56.0,56.0,56.0,12.19,,2.0,0.41,,0.46,0.0,0.076,0.0,0.0,,2.12,0.0,0.11,0.0,0.11,0.0,0.046,0.027,0.601,,0.042,3.0,0.0,5.0,,0.6,0.11,,9.0,0.46,20.0,55.0,51.0,70.0,0.55,0.068,,,,5.3
myzithra_cheese,Myzithra Cheese,Dairy & Eggs,,,2,286.0,286.0,286.0,286.0,7.14,,0.0,,,21.43,89.0,14.29,,,,14.29,,,,,,,0.243,,,,,,,,,,,143.0,,,143.0,,1714.0,,,,,,
naan,Naan,Other,,,5,303.8,303.8,303.8,303.8,48.452,,3.04,3.1260000000000003,,7.472,4.2,1.188,0.0,0.0,,9.226,2.0,1.44,0.0,1.44,1.2,0.153,0.196,3.891,,0.139,15.0,0.0,11.0,,3.6,1.44,,56.0,2.768,74.0,204.0,118.33333333333331,601.0,1.35,0.172,,,,12.4
nameko_mushroom,Nameko Mushroom,Other,,,1,38.460412,38.460412,38.460412,38.460412,8.50065,,3.009,,,0.3075,,,,,,2.40625,,,0.07,,,0.006375,0.2438,6.451,,0.1188,,,,,,,,0.0,0.3381,13.51,89.86,294.5,0.7713,0.6254,0.047,,0.09125,,1.203
nanohana,Nanohana,Other,,,1,231.0,231.0,231.0,231.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.004,0.013,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,4.0,2.0,1.0,0.04,0.021,,,,0.0
napa_cabbage,Napa Cabbage,Other,,,1,12.0,12.0,12.0,12.0,2.23,,,,,0.17,0.0,,,,,1.1,13.0,,0.0,,3.2,0.005,0.025,0.466,0.035,0.037,43.0,0.0,,,,,,29.0,0.74,8.0,19.0,87.0,11.0,0.14,0.096,,0.203,,0.4
narsharab,Narsharab,Other,,,1,73.0,73.0,73.0,73.0,17.45,,1.6,14.4,,0.22,0.0,0.047,0.0,0.0,,0.81,4.0,0.24,0.0,0.24,5.7,0.014,0.028,0.242,,0.02,4.0,0.0,5.5,,26.3,0.24,,73.0,0.2,11.0,13.0,233.0,4.0,0.09,0.018,,,,1.1
nasturtium,Nasturtium,Other,,,1,325.0,325.0,325.0,325.0,53.75,,2.3,17.79,,8.39,61.0,3.992,0.005,0.002,,9.76,73.0,0.43,0.5,0.43,0.7,0.736,0.375,4.125,,0.116,128.0,0.18,37.4,,0.9,0.43,,55.0,2.86,24.0,127.0,165.0,325.0,0.98,0.12,,,,18.7
natto,Natto,Fish & Seafood,,,2,211.0,211.0,211.0,211.0,12.68,,5.4,4.89,,11.0,0.0,1.591,0.0,0.0,,19.4,0.0,0.01,0.0,0.01,13.0,0.16,0.19,0.0,0.215,0.13,8.0,0.0,57.0,,23.1,0.01,,217.0,8.6,115.0,174.0,729.0,7.0,3.03,0.667,,1.528,,8.8
navy_bean,Navy Bean,Other,,,2,229.0,229.0,229.0,229.0,60.0,,31.4,2.86,,2.86,0.0,0.0,,,,20.0,,,,,,1.0,,,,,125.0,,,,,,,57.0,6.0,167.0,,1086.0,29.0,3.12,,,,,
nduja,Nduja,Other,,,1,44.0,44.0,44.0,44.0,9.94,,2.0,6.21,,0.25,0.0,0.008,0.0,0.0,,0.66,2.0,0.37,0.0,0.37,44.2,0.029,0.024,0.396,,0.04,7.0,0.0,5.8,,7.3,0.37,,16.0,0.28,11.0,20.0,138.0,0.0,0.1,0.038,,,,0.3
nectar,Nectar,Other,,,5,58.6,58.6,58.6,58.6,14.904,,0.48,13.896,,0.082,0.0,0.023,0.0,0.0,,0.152,17.6,0.15,0.0,0.15,7.76,0.0067999999999999,0.0049999999999999,0.134,,0.0252,4.4,0.0,2.08,,0.8400000000000001,0.15,,10.6,0.264,4.4,3.0,41.4,4.2,0.0639999999999999,0.0302,,,,0.24
nectarine,Nectarine,Other,,,5,43.8,43.8,43.8,43.8,10.276,,1.66,7.889999999999999,,0.312,0.0,0.02,0.0,0.0,,1.06,17.8,0.738,0.0,0.738,4.9,0.034,0.027,1.124,0.185,0.025,5.2,0.0,6.2,,2.16,0.738,,5.2,0.284,9.0,26.0,187.0,2.6,0.178,0.0851999999999999,,0.054,,0.0
needlefish,Needlefish,Fish & Seafood,,,1,277.0,277.0,277.0,277.0,21.66,,1.5,1.65,,16.23,28.0,3.733,0.088,0.05,,11.01,4.0,6.88,0.0,6.88,0.0,0.122,0.116,1.536,,0.078,24.0,0.96,42.8,,4.7,6.88,,16.0,0.84,25.0,191.0,185.0,402.0,0.42,0.059,,,,15.7
nerikiri,Nerikiri,Other,,,1,378.0,378.0,378.0,378.0,0.72,,0.0,0.26,,31.65,108.0,11.418,0.007,0.004,,21.07,11.0,0.64,0.9,0.64,0.0,0.386,0.196,6.105,,0.441,0.0,1.15,72.6,,0.0,0.64,,24.0,1.36,20.0,192.0,363.0,1756.0,2.67,0.096,,,,33.6
nettle,Nettle,Other,,,1,109.0,109.0,109.0,109.0,12.72,,0.2,4.56,,5.67,13.0,2.612,0.0,0.001,,1.59,41.0,0.45,0.2,0.45,0.6,0.009,0.049,0.197,,0.021,3.0,0.04,3.8,,1.8,0.45,,39.0,0.19,7.0,34.0,56.0,968.0,0.23,0.023,,,,1.7
neufchatel_cheese,Neufchatel Cheese,Dairy & Eggs,,,5,258.04282982791585,258.04282982791585,258.04282982791585,258.04282982791585,3.482,,0.0,3.322,,21.398000000000003,70.6,13.306,,,0.117,7.756,241.0,0.4,,0.4,0.0,0.022,0.155,0.21,0.575,0.041,14.0,0.3,,9.3,1.7,0.4,129.0,87.8,0.13,10.0,138.0,152.0,361.8,0.82,0.027,,0.011,,3.0
new_mexico_chile,New Mexico Chile,Other,,,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
nigari,Nigari,Other,,,1,145.55449330783938,145.55449330783938,145.55449330783938,145.55449330783938,4.39,,0.6,,,9.99,0.0,1.445,,,,12.68,,,0.0,,0.3,0.042,0.077,0.639,0.037,0.039,22.0,0.0,,,,,,345.0,2.75,53.0,231.0,146.0,2.0,1.66,0.328,,1.052,,16.8
nigella_seed,Nigella Seed,Other,,,1,304.9713193116635,304.9713193116635,304.9713193116635,304.9713193116635,55.17,,21.1,,,14.54,0.0,0.73,0.0,0.0,,15.98,3.0,,0.0,,21.0,0.418,0.284,2.807,,0.25,10.0,0.0,,,,,,1516.0,16.33,256.0,277.0,1186.0,20.0,5.2,0.78,,1.833,,12.1
noodle,Noodle,Grains & Starches,,,3,213.0,213.0,213.0,213.0,30.016666666666666,,1.2333333333333332,14.12,,8.25,101.66666666666669,1.6986666666666668,0.0,0.0,,5.443333333333334,78.0,0.78,0.7,0.78,1.65,0.189,0.178,1.437,,0.064,52.0,0.22,67.7,,5.2,0.78,,32.0,1.28,22.0,101.0,303.0,117.0,0.74,0.103,,,,22.8
nopal,Nopal,Other,,,1,15.774378585086042,15.774378585086042,15.774378585086042,15.774378585086042,3.33,,2.2,1.15,,0.09,0.0,0.016,0.0,0.0,,1.32,23.0,0.0,0.0,0.0,9.3,0.012,0.041,0.41,0.167,0.07,3.0,0.0,7.3,,5.3,0.0,,164.0,0.59,52.0,16.0,257.0,21.0,0.25,0.052,,0.457,,0.7
nora_chile,Nora Chile,Other,,,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,720.0,,,,,,1700.0,,,,,,
nori,Nori,Pantry & Ferments,,,1,486.0,486.0,486.0,486.0,57.14,,57.1,,,0.0,0.0,0.0,,,,57.14,,,,,17.1,,,,,,,,,,,,,286.0,51.43,,,,2429.0,,,,,,
nougat,Nougat,Other,,,1,460.0,460.0,460.0,460.0,60.0,,3.7,66.67,,25.0,0.0,3.33,,,,5.33,,,,,10.0,,,,,,,,,,,,,100.0,2.4,,,,67.0,,,,,,
nut,Nut,Other,,,3,412.0,412.0,412.0,412.0,57.44333333333333,,5.733333333333333,28.67,,18.923333333333336,50.0,3.311,0.0,0.0,,8.42,37.0,2.67,0.6,2.67,0.1,0.251,0.213,1.894,,0.088,45.0,0.18,41.0,,13.4,2.67,,160.5,2.53,76.0,143.0,152.0,322.0,0.67,0.138,,,,9.3
nut_butter,Nut Butter,Other,,,5,595.2,595.2,595.2,595.2,23.284,,8.8,8.22,,50.194,0.0,8.136399999999998,0.0,0.0,,21.304,2.0,8.865,0.0,8.865,0.4333333333333333,0.1013333333333333,0.4043333333333334,7.585,,0.216,95.0,0.0,63.03333333333333,,31.466666666666665,8.865,,116.4,2.76,177.25,352.0,692.75,245.8,2.5166666666666666,0.6286666666666666,,,,5.433333333333334
nut_oil,Nut Oil,Oils & Fats,,,5,887.2328871892926,887.2328871892926,887.2328871892926,887.2328871892926,0.0,,0.0,0.0,,100.0,0.0,42.7,0.0,0.0002,,0.0,0.0,11.046000000000005,0.0,11.046000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,8.766666666666667,11.046000000000005,,0.0,0.006,0.0,0.0,0.0,0.0,0.002,0.0,,,,0.0
nutmeg,Nutmeg,Other,,,1,884.0822179732313,884.0822179732313,884.0822179732313,884.0822179732313,0.0,,0.0,0.0,,100.0,0.0,90.0,0.0,0.0,,0.0,0.0,0.2,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
nutritional_yeast,Nutritional Yeast,Other,,,3,375.0,375.0,375.0,375.0,32.63666666666666,,22.933333333333337,,,3.82,0.0,1.25,,,,50.0,,,,,,26.666666666666668,42.5,272.222,,34.44466666666667,2820.0,96.11333333333334,,,,,,36.0,6.0,,,2107.3333333333335,90.66666666666669,,,,,,
oat,Oat,Grains & Starches,,,1,45.0,45.0,45.0,45.0,5.37,,0.5,2.04,,2.33,0.0,0.187,0.0,0.0,,0.66,0.0,0.37,1.7,0.37,0.0,0.023,0.008,0.056,,0.005,2.0,0.5,2.0,,1.5,0.37,,155.0,0.21,8.0,20.0,18.0,43.0,0.19,0.029,,,,1.5
oat_milk,Oat Milk,Other,,,1,45.0,45.0,45.0,45.0,5.37,,0.5,2.04,,2.33,0.0,0.187,0.0,0.0,,0.66,0.0,0.37,1.7,0.37,0.0,0.023,0.008,0.056,,0.005,2.0,0.5,2.0,,1.5,0.37,,155.0,0.21,8.0,20.0,18.0,43.0,0.19,0.029,,,,1.5
oaxaca_cheese,Oaxaca Cheese,Dairy & Eggs,,,5,315.2784705,315.2784705,315.2784705,315.2784705,3.278005,,0.0,,,23.934,80.066,14.866,,,,21.608745,,,0.0,,,,,,,,,,,,,,,549.46,0.12,20.89,388.2,71.01,679.24,3.758,0.0,41.17,0.037855,,
octopus,Octopus,Other,,,1,226.0,226.0,226.0,226.0,13.39,,0.5,0.2,,12.96,43.0,1.835,0.062,0.058,,13.25,35.0,3.16,0.0,3.16,3.0,0.165,0.102,2.544,,0.259,33.0,12.95,56.3,,12.0,3.16,,55.0,4.92,28.0,164.0,290.0,518.0,1.43,0.358,,,,37.2
offal,Offal,Other,,,1,213.0,213.0,213.0,213.0,1.5,,0.0,0.0,,11.69,76.0,4.333,0.0,0.0,,25.62,0.0,0.26,1.4,0.26,0.0,0.094,0.427,7.837,,0.504,6.0,3.5,118.7,,1.5,0.26,,18.0,1.49,34.0,229.0,243.0,452.0,2.93,0.115,,,,18.4
oil,Oil,Oils & Fats,,,5,884.0,884.0,884.0,884.0,0.0,,0.0,0.0,,100.0,0.0,34.033,0.0,0.0,7.878500000000001,0.0,0.0,15.496,0.0,15.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749999999999999,0.0,23.825,15.496,,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
okara_powder,Okara Powder,Other,,,1,76.48183556405354,76.48183556405354,76.48183556405354,76.48183556405354,12.23,,,,,1.73,0.0,0.193,,,,3.52,0.0,,0.0,,0.0,0.02,0.02,0.1,0.088,0.115,26.0,0.0,,,,,,80.0,1.3,26.0,60.0,213.0,9.0,0.56,0.2,,0.404,,10.6
okonomiyaki_sauce,Okonomiyaki Sauce,Other,,,4,94.25,94.25,94.25,94.25,16.83,,0.025,23.1325,,0.005,0.0,0.0,0.0,0.0,,6.2875,0.0,0.0,0.0,0.0,0.0,0.03,0.07,1.27,,0.1,8.0,0.0,19.5,,0.0,0.0,,42.0,1.44,61.0,154.0,259.5,2384.75,0.1,0.1,,,,1.1
okra,Okra,Other,,,4,32.75,32.75,32.75,32.75,7.2975,,3.375,1.335,,0.095,0.0,0.013,0.0,0.0,,2.155,36.0,0.27,0.0,0.27,22.566666666666663,0.2,0.06,1.0,0.245,0.215,60.0,0.0,12.3,,31.3,0.27,,79.5,0.8225,57.0,61.0,297.3333333333333,6.5,0.58,0.109,,0.788,,0.7
olive,Olive,Other,,,2,116.0,116.0,116.0,116.0,6.04,,1.6,0.0,,10.9,0.0,2.279,0.0,0.0,,0.84,17.0,1.65,0.0,1.65,0.9,0.003,0.0,0.037,,0.009,0.0,0.0,10.3,,1.4,1.65,,88.0,6.28,4.0,3.0,8.0,735.0,0.22,0.251,,,,0.9
olive_oil,Olive Oil,Pantry & Ferments,,,4,825.0,825.0,825.0,825.0,0.0,,0.0,0.0,,93.3325,0.0,13.8775,0.0,0.0,,0.0,0.0,16.939999999999998,0.0,16.939999999999998,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,,26.0,16.939999999999998,,1.0,0.56,0.0,0.0,1.0,0.5,0.0,0.0,,,,0.0
olluco,Olluco,Other,,,1,96.0,96.0,96.0,96.0,6.24,,0.1,4.15,,0.14,0.0,0.098,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.006,0.031,0.224,,0.056,1.0,0.0,5.6,,0.4,0.0,,9.0,0.47,12.0,23.0,125.0,4.0,0.15,0.016,,,,0.2
onion,Onion,Vegetables & Herbs,,,2,242.0,242.0,242.0,242.0,47.6,,1.75,3.42,,2.35,2.0,0.497,0.0,0.0,,8.79,17.0,0.28,0.2,0.28,0.9,0.486,0.262,3.481,,0.072,70.0,0.05,9.0,,0.8,0.28,,27.0,3.22,24.0,93.0,123.5,451.5,0.72,0.117,,,,18.8
oolong_tea,Oolong Tea,Other,,,3,1.0,1.0,1.0,1.0,0.24,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,12.0,2.0,0.01,0.0,,0.21,,0.0
orange,Orange,Other,,,3,51.0,51.0,51.0,51.0,11.823333333333332,,0.9666666666666668,10.226666666666668,,0.0466666666666666,0.0,0.005,0.0,0.0,,0.82,11.0,0.18,0.0,0.18,29.200000000000003,0.078,0.037,0.2605,0.167,0.0515,26.5,0.0,8.4,,0.0,0.18,,31.0,0.38,10.0,13.0,181.0,2.6666666666666665,0.09,0.054,,,,0.2
orange_blossom_water,Orange Blossom Water,Other,,,1,98.0,98.0,98.0,98.0,9.32,,0.2,7.85,,0.26,0.0,0.01,0.0,0.0,,0.57,1.0,0.15,0.3,0.15,21.2,0.055,0.03,0.028,,0.031,22.0,0.0,4.6,,0.0,0.15,,42.0,0.06,8.0,15.0,135.0,2.0,0.03,0.03,,,,0.1
orange_liqueur,Orange Liqueur,Other,,,1,4.0,4.0,4.0,4.0,1.0,,0.0,0.4,,0.0,0.0,0.0,,,,0.0,,3.0,,3.0,,,,,,0.68,,0.96,,,,3.0,180.0,,,25.0,,140.0,2.0,,,,,,
orange_roughy,Orange Roughy,Other,,,1,50.0,50.0,50.0,50.0,11.78,,2.2,8.96,,0.14,0.0,0.015,0.0,0.0,,0.92,11.0,0.18,0.0,0.18,56.2,0.078,0.046,0.354,,0.07,28.0,0.0,8.4,,0.0,0.18,,42.0,0.22,10.0,18.0,174.0,4.0,0.09,0.054,,,,0.2
oregano,Oregano,Other,,,2,264.5793499043977,264.5793499043977,264.5793499043977,264.5793499043977,68.92,,42.5,4.09,,4.28,0.0,1.551,0.0,0.0,0.621,9.0,85.0,18.26,0.0,18.26,2.3,0.177,0.528,4.64,0.921,1.044,237.0,0.0,32.3,,621.7,18.26,,1597.0,36.8,270.0,148.0,1260.0,25.0,2.69,0.633,,4.99,,4.5
orgeat,Orgeat,Other,,,1,188.0,188.0,188.0,188.0,5.08,,0.1,3.52,,0.03,0.0,0.002,0.0,0.0,,0.1,0.0,0.05,0.0,0.05,7.0,0.01,0.007,0.043,,0.01,2.0,0.0,1.2,,0.1,0.05,,3.0,0.05,2.0,6.0,29.0,1.0,0.05,0.022,,,,0.0
orris_root,Orris Root,Other,,,1,74.33078393881453,74.33078393881453,74.33078393881453,74.33078393881453,17.23,,4.9,,,0.1,0.0,0.03,,,,2.6,0.0,,0.0,,44.0,0.16,0.22,0.4,0.377,0.258,13.0,0.0,,,,,,45.0,1.16,23.0,100.0,556.0,40.0,0.39,0.257,,0.261,,0.7
osmanthus_flower,Osmanthus Flower,Other,,,1,98.0,98.0,98.0,98.0,9.32,,0.2,7.85,,0.26,0.0,0.01,0.0,0.0,,0.57,1.0,0.15,0.3,0.15,21.2,0.055,0.03,0.028,,0.031,22.0,0.0,4.6,,0.0,0.15,,42.0,0.06,8.0,15.0,135.0,2.0,0.03,0.03,,,,0.1
osmanthus_wine,Osmanthus Wine,Other,,,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
ouzo,Ouzo,Other,,,1,76.48183556405354,76.48183556405354,76.48183556405354,76.48183556405354,12.23,,,,,1.73,0.0,0.193,,,,3.52,0.0,,0.0,,0.0,0.02,0.02,0.1,0.088,0.115,26.0,0.0,,,,,,80.0,1.3,26.0,60.0,213.0,9.0,0.56,0.2,,0.404,,10.6
oyster,Oyster,Fish & Seafood,,,5,33.246260492351816,33.246260492351816,33.246260492351816,33.246260492351816,6.3028125,,2.4375,1.11,,0.3254999999999999,0.0,0.062,0.0,0.0,,3.2071875000000003,2.0,0.0,0.53515,0.0,0.0,0.103,0.29216,5.0158000000000005,1.294,0.100776,46.128,0.0,48.70000000000001,0.0,0.0,0.0,,1.8,1.03022,15.762,103.808,362.52,11.6136,0.68526,0.18668,,0.097728,,1.8358
oyster_mushroom,Oyster Mushroom,Other,,,5,33.246260492351816,33.246260492351816,33.246260492351816,33.246260492351816,6.3028125,,2.4375,1.11,,0.3254999999999999,0.0,0.062,0.0,0.0,,3.2071875000000003,2.0,0.0,0.53515,0.0,0.0,0.103,0.29216,5.0158000000000005,1.294,0.100776,46.128,0.0,48.70000000000001,0.0,0.0,0.0,,1.8,1.03022,15.762,103.808,362.52,11.6136,0.68526,0.18668,,0.097728,,1.8358
oyster_sauce,Oyster Sauce,Other,,,1,51.0,51.0,51.0,51.0,10.92,,0.3,0.0,,0.25,0.0,0.043,0.001,0.001,,1.35,0.0,0.0,0.0,0.0,0.1,0.01,0.124,1.474,,0.016,15.0,0.41,3.5,,0.0,0.0,,32.0,0.18,4.0,22.0,54.0,2733.0,0.09,0.147,,,,4.4
pacific_saury,Pacific Saury,Other,,,1,91.0,91.0,91.0,91.0,0.0,,0.0,0.0,,1.33,49.0,0.292,0.128,0.066,0.011,18.56,20.0,0.61,4.7,0.61,0.0,0.05,0.03,6.513,0.343,0.548,12.0,1.1,61.8,0.0,0.0,0.61,,7.0,0.16,23.0,236.0,435.0,68.0,0.36,0.023,,0.011,,45.6
padron_pepper,Padron Pepper,Spices & Herbs,,,1,42.0,42.0,42.0,42.0,10.36,,0.0,9.94,,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,,0.0,0.0,,1.0,0.02,0.0,9.0,5.0,3.0,0.09,0.007,,,,0.1
paederia_foetida,Paederia Foetida,Other,,,1,266.0,266.0,266.0,266.0,33.25,,5.8,1.31,,9.73,0.0,1.309,0.0,0.0,,12.75,5.0,2.2,0.0,2.2,9.5,0.451,0.114,1.431,,0.305,247.0,0.0,50.1,,13.3,2.2,,24.0,3.57,27.0,147.0,373.0,315.0,1.7,0.4,,,,0.1
pagoda_tree_flower,Pagoda Tree Flower,Other,,,1,98.0,98.0,98.0,98.0,9.32,,0.2,7.85,,0.26,0.0,0.01,0.0,0.0,,0.57,1.0,0.15,0.3,0.15,21.2,0.055,0.03,0.028,,0.031,22.0,0.0,4.6,,0.0,0.15,,42.0,0.06,8.0,15.0,135.0,2.0,0.03,0.03,,,,0.1
palm_oil,Palm Oil,Oils & Fats,,,5,870.8562141491395,870.8562141491395,870.8562141491395,870.8562141491395,0.0,,0.0,0.0,,100.0,0.0,68.62,0.0,0.0,,0.0,0.0,8.661999999999999,0.0,8.661999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,,18.02,8.661999999999999,,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
palm_seed,Palm Seed,Other,,,3,862.093690248566,862.093690248566,862.093690248566,862.093690248566,0.0,,0.0,0.0,,100.0,0.0,81.5,0.0,0.0,,0.0,0.0,3.81,0.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,24.7,3.81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
palm_sugar,Palm Sugar,Other,,,2,356.0,356.0,356.0,356.0,92.105,,0.0,85.85499999999999,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,326.0,3.4,,,875.0,105.5,,,,,,
